id,upc,maquina_id,Material,multiplicador,multiplicador_socio,texto,descargada,cancelado,created_at,updated_at,deleted_at,imagen,active
ID4056489257127,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4056489257141,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3615004610192,3620000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8411056174805,8410000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20880279,20880279,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4056489257165,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20008017,20008017,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4056489256670,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20070977,20070977,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20946890,20946890,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20946876,20946876,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20946883,20946883,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8430807015389,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480012028742,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4056489090274,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4056489090281,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4056489171348,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4056489043348,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4056489408819,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4056489256175,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480012022634,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4056489408833,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID1010480256667,1010000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20397654,20397654,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4056489169628,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4056489169642,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4056489020202,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4056489167839,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20323110,20323110,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4056489406723,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20759605,20759605,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20451530,20451530,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4056489431176,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20418069,20418069,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20418052,20418052,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4056489367123,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4056489105695,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4056489306597,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4056489105244,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20944308,20944308,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20179113,20179113,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20040086,20040086,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20704087,20704087,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20578589,20578589,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4056489355267,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20578572,20578572,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20944292,20944292,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20527488,20527488,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20044794,20044794,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20704056,20704056,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20704049,20704049,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20797218,20797218,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20276577,20276577,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20069063,20069063,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20060008,20060008,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4056489140436,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480012008256,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20879983,20879983,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4056489140443,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4056489355694,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8430807028945,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480012034736,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4056489319238,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480012034750,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20659325,20659325,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID4056489140450,4060000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480012034743,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480012034781,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8430807001757,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20658144,20658144,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8430807001740,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8430807001733,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8430807012609,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20797867,20797867,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8430807012623,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8430807012616,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8430807008763,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8430807008794,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20659318,20659318,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8430807008770,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8430807006158,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8430807009524,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID20879082,20879082,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8430807005168,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8430807005182,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8430807000125,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8430807000149,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8430807001214,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8430807015211,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8430807001467,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8430807012425,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8430807002235,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8430807010063,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8480012031018,8480000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8430807001610,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8430807001603,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3616181579678,3620000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3608143046915,3610000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3616181579630,3620000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876296594,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876296013,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Lata,25,50,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876267822,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID14318788,14318788,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876242218,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876061468,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876267716,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876228847,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876307610,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876242263,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876247220,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876115741,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3560071006303,3560000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431878042656,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876059649,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876047356,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876121612,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876174694,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3560071267902,3560000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3560071267919,3560000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876186604,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876134308,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876162769,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3560071199500,3560000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3560071259228,3560000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8549071199494,8550000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3560071199487,3560000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3560071199470,3560000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3560071199463,3560000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3560071199456,3560000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3560071199548,3560000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3560071199524,3560000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3560071199531,3560000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3560071248000,3560000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3560071247980,3560000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3560071247997,3560000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3560071199579,3560000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876059281,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876102352,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876249057,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876289558,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876245578,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876245547,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876245530,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876289572,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876289602,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876278729,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876234121,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876293074,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876249705,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876013412,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876013399,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876246964,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID6437856246971,6440000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876246957,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876011937,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876011920,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876011944,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876247664,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876242416,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876291001,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876287820,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Brik,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876298925,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID8431876296686,8430000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3560071249991,3560000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3560071083090,3560000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3560071243821,3560000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3560071247652,3560000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3560071196684,3560000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3560070497607,3560000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3560071237547,3560000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
ID3560071185268,3560000000000,c7822fc2-276d-424b-8e77-a0f85e1bb1be,Botella,12.5,25,,0,0,2021-10-15,2021-10-15,2021-10-15,null,1
